"name","Type","Color","manacost","maybeboard","tags"
"Territorial Maro","Creature - Elemental","G","{4}{G}","false","WUBRG - Domain"
"Territory Culler","Creature - Eldrazi","","{4}{G}","false","GU - Topdecked"
"Thragtusk","Creature - Beast","G","{4}{G}","false","G - Populate"
"Webweaver Changeling","Creature - Shapeshifter","G","{3}{G}{G}","false","G - Changelings"
"Orchard Strider","Creature - Treefolk","G","{4}{G}{G}","false","G - Food"
"Sawtusk Demolisher","Creature - Beast","G","{4}{G}{G}","false","G - Mutate"
"Beanstalk Giant","Creature - Giant","G","{6}{G}","false","G - Lands"
"Tlincalli Hunter","Creature - Scorpion Scout","G","{5}{G}{G}","false","GW - Adventure"
"Seed of Hope","Instant","G","{G}","false","G - Delirium"
"Cache Grab","Instant","G","{1}{G}","false","G - Squirrels"
"Once Upon a Time","Instant","G","{1}{G}","false","G - Elves"
"Prizefight","Instant","G","{1}{G}","false","G - Mutate"
"Verdant Command","Instant","G","{1}{G}","false","G - Squirrels"
"Beast Within","Instant","G","{2}{G}","false","G - Populate"
"Clear Shot","Instant","G","{2}{G}","false","G - Populate"
"Stew the Coneys","Instant","G","{2}{G}","false","G - Food"
"Tandem Takedown","Instant","G","{1}{G}{G}","false","G - Elves"
"Polliwallop","Instant","G","{3}{G}","false","G - Changelings"
"Reach of Branches","Tribal Instant - Treefolk","G","{4}{G}","false","G - Lands"
"Ancient Stirrings","Sorcery","G","{G}","false","G - Locus"
"Bushwhack","Sorcery","G","{G}","false","G - Lands"
"Coordinated Clobbering","Sorcery","G","{G}","false","G - Elves"
"For the Common Good","Sorcery","G","{X}{X}{G}","false","G - Populate"
"Primal Might","Sorcery","G","{X}{G}","false","G - Squirrels"
"Emergent Sequence","Sorcery","G","{1}{G}","false","G - Lands"
"Ent's Fury","Sorcery","G","{1}{G}","false","G - Power"
"Epic Confrontation","Sorcery","G","{1}{G}","false","G - Selfmill"
"Explore","Sorcery","G","{1}{G}","false","G - Lands"
"Malevolent Rumble","Sorcery","G","{1}{G}","false","G - Selfmill"
"Monstrous Emergence","Sorcery","G","{1}{G}","false","G - Selfmill"
"Sylvan Scrying","Sorcery","G","{1}{G}","false","G - Locus"
"Throw from the Saddle","Sorcery","G","{1}{G}","false","G - Changelings"
"Audience with Trostani","Sorcery","G","{2}{G}","false","G - Populate"
"Bridgeworks Battle","Sorcery","G","{2}{G}","false","G - Lands"
"Druidic Ritual","Sorcery","G","{2}{G}","false","G - Mutate"
"Giant Opportunity","Sorcery","G","{2}{G}","false","G - Food"
"Harmonize","Sorcery","G","{2}{G}{G}","false","G - Delirium"
"Hunter's Edge","Sorcery","G","{3}{G}","false","G - Scales"
"Outmuscle","Sorcery","G","{3}{G}","false","G - Scales"
"Lifecrafter's Bestiary","Artifact","G","{3}","false","G - Mutate"
"Esika's Chariot","Legendary Artifact - Vehicle","G","{3}{G}","false","G - Populate"
"Mirri's Guile","Enchantment","G","{G}","false","GU - Topdecked"
"Stocking the Pantry","Enchantment","G","{G}","false","G - Scales"
"Dredger's Insight","Enchantment","G","{1}{G}","false","G - Selfmill"
"Hunter's Talent","Enchantment - Class","G","{1}{G}","false","G - Mutate"
"Lignify","Tribal Enchantment - Treefolk Aura","G","{1}{G}","false","G - Delirium"
"Teachings of the Kirin","Enchantment - Saga","G","{1}{G}","false","G - Delirium"
"Trail of Crumbs","Enchantment","G","{1}{G}","false","G - Food"
"Cartouche of Strength","Enchantment - Aura Cartouche","G","{2}{G}","false","G - Power"
"Case of the Trampled Garden","Enchantment - Case","G","{2}{G}","false","G - Scales"
"Fae Offering","Enchantment","G","{2}{G}","false","G - Food"
"Fight Rigging","Enchantment","G","{2}{G}","false","G - Power"
"Garruk's Uprising","Enchantment","G","{2}{G}","false","G - Power"
"Growing Rites of Itlimoc","Legendary Enchantment","G","{2}{G}","false","G - Elves"
"Song of the Dryads","Enchantment - Aura","G","{2}{G}","false","G - Squirrels"
"Boseiju Reaches Skyward","Enchantment - Saga","G","{3}{G}","false","G - Lands"
"Invasion of Ixalan","Battle - Siege","G","{1}{G}","false","RG - Battles"
"Invasion of Muraganda","Battle - Siege","G","{4}{G}","false","RG - Battles"
"Endless One","Creature - Eldrazi","","{X}","false","C - Eldrazi"
"Hangarback Walker","Artifact Creature - Construct","","{X}{X}","false","W - Factory"
"Marketback Walker","Artifact Creature - Construct","","{X}{X}","false","U - Proliferate"
"Iron Apprentice","Artifact Creature - Construct","","{1}","false","W - Factory"
"Compass Gnome","Artifact Creature - Gnome","","{2}","false","G - Locus"
"Containment Construct","Artifact Creature - Construct","","{2}","false","R - Cyclone"
"Eldrazi Mimic","Creature - Eldrazi","","{2}","false","C - Eldrazi"
"Embermouth Sentinel","Artifact Creature - Chimera","","{2}","false","R - Dragons"
"Epochrasite","Artifact Creature - Construct","","{2}","false","UR - Suspend"
"Gravestone Strider","Artifact Creature - Golem","","{2}","false","WUBRG - Domain"
"Halo Scarab","Artifact Creature - Insect","","{2}","false","R - Treasures"
"It That Heralds the End","Creature - Eldrazi Drone","","{1}{C}","false","C - Eldrazi"
"Jhoira's Timebug","Artifact Creature - Insect","","{2}","false","UR - Suspend"
"Metallic Mimic","Artifact Creature - Shapeshifter","","{2}","false","G - Changelings"
"Monoskelion","Artifact Creature - Construct","","{2}","false","U - Proliferate"
"Myr Retriever","Artifact Creature - Myr","","{2}","false","B - Industrial"
"Patchwork Automaton","Artifact Creature - Construct","","{2}","false","U - Affinity"
"Perilous Myr","Artifact Creature - Phyrexian Myr","","{2}","false","W - Afterlife"
"Sorcerer's Broom","Artifact Creature - Spirit","","{2}","false","R - Treason"
"Steel Overseer","Artifact Creature - Construct","","{2}","false","W - Factory"
"Adaptive Automaton","Artifact Creature - Construct","","{3}","false","G - Changelings"
"Bloodline Pretender","Artifact Creature - Shapeshifter","","{3}","false","G - Changelings"
"Bronze Walrus","Artifact Creature - Walrus","","{3}","false","G - Locus"
"Circuit Mender","Artifact Creature - Insect","","{3}","false","R - Forge"
"Eternal Scourge","Creature - Eldrazi Horror","","{3}","false","U - Disturbed"
"Glaring Fleshraker","Creature - Eldrazi Drone","","{2}{C}","false","C - Eldrazi"
"Liberator, Urza's Battlethopter","Legendary Artifact Creature - Thopter","","{3}","false","U - Flash"
"Matter Reshaper","Creature - Eldrazi","","{2}{C}","false","C - Eldrazi"
"Reito Sentinel","Artifact Creature - Construct","","{3}","false","G - Selfmill"
"Scorn Effigy","Artifact Creature - Scarecrow","","{3}","false","U - Foretold"
"Scrap Trawler","Artifact Creature - Construct","","{3}","false","B - Industrial"
"Scrapyard Recombiner","Artifact Creature - Construct","","{3}","false","W - Factory"
"Sylvok Replica","Artifact Creature - Shaman","","{3}","false","G - Locus"
"The Peregrine Dynamo","Legendary Artifact Creature - Construct","","{3}","false","RW - Legendary"
"Watcher of the Wayside","Artifact Creature - Golem","","{3}","false","B - Reanimator"
"Arcbound Crusher","Artifact Creature - Juggernaut","","{4}","false","W - Factory"
"Arcbound Reclaimer","Artifact Creature - Golem","","{4}","false","W - Factory"
"Roaming Throne","Artifact Creature - Golem","","{4}","false","G - Changelings"
"Towashi Guide-Bot","Artifact Creature - Construct","","{4}","false","W - Counters"
"Warden of Geometries","Creature - Eldrazi Drone","","{4}","false","C - Eldrazi"
"Golos, Tireless Pilgrim","Legendary Artifact Creature - Scout","","{5}","false","WUBRG - Domain"
"Hollow One","Artifact Creature - Golem","","{5}","false","W - Cycling"
"Kozilek's Channeler","Creature - Eldrazi","","{5}","false","C - Eldrazi"
"Endbringer","Creature - Eldrazi","","{5}{C}","false","G - Locus"
"Devourer of Destiny","Creature - Eldrazi","","{5}{C}{C}","false","C - Eldrazi"
"Wretched Gryff","Creature - Eldrazi Hippogriff","","{7}","false","U - Emerge"
"Elder Deep-Fiend","Creature - Eldrazi Octopus","","{8}","false","U - Emerge"
"Ulamog's Crusher","Creature - Eldrazi","","{8}","false","C - Eldrazi"
"Spatial Contortion","Instant","","{1}{C}","false","G - Locus"
"Warping Wail","Instant","","{1}{C}","false","C - Eldrazi"
"Environmental Sciences","Sorcery - Lesson","","{2}","false","WU - Studies (Lessons)"
"Expanded Anatomy","Sorcery - Lesson","","{3}","false","WU - Studies (Lessons)"
"Introduction to Prophecy","Sorcery - Lesson","","{3}","false","WU - Studies (Lessons)"
"Introduction to Annihilation","Sorcery - Lesson","","{5}","false","WU - Studies (Lessons)"
"Mishra's Bauble","Artifact","","{0}","false","G - Delirium"
"Animation Module","Artifact","","{1}","false","W - Counters"
"Brittle Effigy","Artifact","","{1}","false","C - Eldrazi"
"Eater of Virtue","Legendary Artifact - Equipment","","{1}","false","W - Keywords"
"Expedition Map","Artifact","","{1}","false","G - Locus"
"Flayer Husk","Artifact - Equipment","","{1}","false","W - Equipment"
"Heirloom Epic","Artifact","","{1}","false","W - Army"
"Lost Jitte","Legendary Artifact - Equipment","","{1}","false","U - Ninjas"
"Surgical Skullbomb","Artifact","","{1}","false","U - Affinity"
"Triangle of War","Artifact","","{1}","false","G - Delirium"
"Batterbone","Artifact - Equipment","","{2}","false","W - Lifegain"
"Contagion Clasp","Artifact","","{2}","false","BG - Withering"
"Culling Dais","Artifact","","{2}","false","W - Afterlife"
"Genesis Chamber","Artifact","","{2}","false","B - Consumption"
"Gold Pan","Artifact - Equipment","","{2}","false","W - Equipment"
"Hero's Blade","Artifact - Equipment","","{2}","false","RW - Legendary"
"Ichor Wellspring","Artifact","","{2}","false","R - Forge"
"Lucky Clover","Artifact","","{2}","false","GW - Adventure"
"Mazemind Tome","Artifact","","{2}","false","W - Angels"
"Mind Stone","Artifact","","{2}","false","C - Eldrazi"
"Mortarpod","Artifact - Equipment","","{2}","false","W - Afterlife"
"Perpetual Timepiece","Artifact","","{2}","false","U - Disturbed"
"Prized Statue","Artifact","","{2}","false","B - Industrial"
"Prophetic Prism","Artifact","","{2}","false","G - Locus"
"Reckoner Bankbuster","Artifact - Vehicle","","{2}","false","R - Vehicles"
"Servo Schematic","Artifact","","{2}","false","R - Forge"
"Smuggler's Copter","Artifact - Vehicle","","{2}","false","R - Vehicles"
"Spawning Pit","Artifact","","{2}","false","W - Afterlife"
"Sword of the Animist","Legendary Artifact - Equipment","","{2}","false","R - Landfall"
"Treasure Map","Artifact","","{2}","false","R - Treasures"
"Cryptolith Fragment","Artifact","","{3}","false","B - Pain"
"Desecrated Tomb","Artifact","","{3}","false","B - Tortured"
"Dragon's Hoard","Artifact","","{3}","false","R - Dragons"
"Icon of Ancestry","Artifact","","{3}","false","G - Changelings"
"Mirror Box","Artifact","","{3}","false","WB - Namesake"
"Night Scythe","Artifact - Vehicle","","{3}","false","R - Vehicles"
"Quick-Draw Dagger","Artifact - Equipment","","{3}","false","U - Flash"
"Sickleslicer","Artifact - Equipment","","{3}","false","W - Exalted"
"Acorn Catapult","Artifact","","{4}","false","B - Consumption"
"Cosmos Elixir","Artifact","","{4}","false","W - Angels"
"Maskwood Nexus","Artifact","","{4}","false","G - Changelings"
"Smuggler's Buggy","Artifact - Vehicle","","{4}","false","R - Vehicles"
"Untethered Express","Artifact - Vehicle","","{4}","false","R - Vehicles"
"Weatherlight","Legendary Artifact - Vehicle","","{4}","false","RW - Legendary"
"Disinformation Campaign","Enchantment","UB","{1}{U}{B}","false","UB - Surveil"
"Eloise, Nephalia Sleuth","Legendary Creature - Human Rogue","UB","{3}{U}{B}","false","UB - Surveil"
"Bloodtithe Harvester","Creature - Vampire","BR","{B}{R}","false","BR - Blood"
"Strefan, Maurer Progenitor","Legendary Creature - Vampire Noble","BR","{2}{B}{R}","false","BR - Blood"
"Bloodbraid Elf","Creature - Elf Berserker","RG","{2}{R}{G}","false","RG - Battles"
"General Kudro of Drannith","Legendary Creature - Human Soldier","WB","{1}{W}{B}","false","WB - Namesake"
"Inkling Summoning","Sorcery - Lesson","WB","{1}{W/B}{W/B}","false","WU - Studies (Lessons)"
"Elemental Summoning","Sorcery - Lesson","UR","{3}{U/R}{U/R}","false","WU - Studies (Lessons)"
"Obelisk Spider","Creature - Spider","BG","{1}{B}{G}","false","BG - Withering"
"Rendclaw Trow","Creature - Troll","BG","{2}{B/G}","false","BG - Withering"
"Decimator Beetle","Creature - Insect","BG","{3}{B}{G}","false","BG - Withering"
"Cadric, Soul Kindler","Legendary Creature - Dwarf Wizard","RW","{2}{R}{W}","false","RW - Legendary"
"Lorehold Command","Instant","WR","{3}{R}{W}","false","RW - Legendary"
"Nael, Avizoa Aeronaut","Legendary Creature - Elf Scout","GU","{2}{G}{U}","false","WUBRG - Domain"
"Access Tunnel","Land","","","false","U - Ninjas"
"Adarkar Wastes","Land","","","false","WU - Studies"
"Ancient Den","Artifact Land","","","false","W - Factory"
"Arid Archway","Land - Desert","","","false","R - Landfall"
"Ash Barrens","Land","","","false","G - Food"
"Ash Barrens","Land","","","false","G - Scales"
"Ash Barrens","Land","","","false","W - Lifegain"
"Ash Barrens","Land","","","false","R - Prowess"
"Ash Barrens","Land","","","false","B - Discard"
"Ash Barrens","Land","","","false","W - Exalted"
"Ash Barrens","Land","","","false","U - Draw"
"Ash Barrens","Land","","","false","W - Afterlife"
"Ash Barrens","Land","","","false","G - Elves"
"Ash Barrens","Land","","","false","W - Cycling"
"Ash Barrens","Land","","","false","U - Emerge"
"Ash Barrens","Land","","","false","B - Drain"
"Ash Barrens","Land","","","false","B - Tortured"
"Ash Barrens","Land","","","false","U - Spells"
"Ash Barrens","Land","","","false","R - Cyclone"
"Ash Barrens","Land","","","false","W - Army"
"Ash Barrens","Land","","","false","U - Flurry"
"Ash Barrens","Land","","","false","W - Enchantments"
"Ash Barrens","Land","","","false","G - Power"
"Ash Barrens","Land","","","false","R - Goblins"
"Ash Barrens","Land","","","false","R - Vehicles"
"Ash Barrens","Land","","","false","B - Consumption"
"Ash Barrens","Land","","","false","B - Recycled"
"Ash Barrens","Land","","","false","W - Keywords"
"Ash Barrens","Land","","","false","R - Armory"
"Ash Barrens","Land","","","false","G - Mutate"
"Ash Barrens","Land","","","false","B - Reanimator"
"Ash Barrens","Land","","","false","R - Exiled"
"Ash Barrens","Land","","","false","U - Flash"
"Ash Barrens","Land","","","false","W - Equipment"
"Ash Barrens","Land","","","false","G - Changelings"
"Ash Barrens","Land","","","false","G - Squirrels"
"Barren Moor","Land","B","","false","B - Recycled"
"Battlefield Forge","Land","","","false","RW - Legendary"
"Bayou","Land - Swamp Forest","","","false","WUBRG - Domain"
"Black Dragon Gate","Land - Gate","B","","false","B - Unearthed"
"Black Dragon Gate","Land - Gate","B","","false","B - Curses"
"Black Dragon Gate","Land - Gate","B","","false","B - Sacrifice"
"Black Dragon Gate","Land - Gate","B","","false","B - Industrial"
"Black Dragon Gate","Land - Gate","B","","false","B - Zombies"
"Blackcleave Cliffs","Land","","","false","BR - Blood"
"Blood Crypt","Land - Swamp Mountain","","","false","BR - Blood"
"Bloodstained Mire","Land","","","false","WUBRG - Domain"
"Blooming Marsh","Land","","","false","BG - Withering"
"Botanical Sanctum","Land","","","false","GU - Topdecked"
"Breeding Pool","Land - Forest Island","","","false","GU - Topdecked"
"Brushland","Land","","","false","GW - Adventure"
"Castle Ardenvale","Land","W","","false","W - Afterlife"
"Castle Locthwain","Land","B","","false","B - Curses"
"Cathedral of War","Land","","","false","W - Exalted"
"Caves of Koilos","Land","","","false","WB - Namesake"
"Citadel Gate","Land - Gate","W","","false","W - Blink"
"Citadel Gate","Land - Gate","W","","false","W - Counters"
"Citadel Gate","Land - Gate","W","","false","W - Factory"
"Citadel Gate","Land - Gate","W","","false","W - Angels"
"Cliffgate","Land - Gate","R","","false","R - Dragons"
"Cliffgate","Land - Gate","R","","false","R - Madness"
"Cliffgate","Land - Gate","R","","false","R - Forge"
"Cloudpost","Land - Locus","","","false","G - Locus"
"Cloudpost","Land - Locus","","","false","G - Locus"
"Cloudpost","Land - Locus","","","false","G - Locus"
"Concealed Courtyard","Land","","","false","WB - Namesake"
"Copperline Gorge","Land","","","false","RG - Battles"
"Crawling Barrens","Land","","","false","U - Proliferate"
"Cryptic Caves","Land","","","false","C - Eldrazi"
"Dakmor Salvage","Land","B","","false","B - Tortured"
"Darkslick Shores","Land","","","false","UB - Surveil"
"Darkwater Catacombs","Land","","","false","UB - Surveil"
"Deathcap Glade","Land","","","false","BG - Withering"
"Den of the Bugbear","Land","R","","false","R - Goblins"
"Desert of the Fervent","Land - Desert","R","","false","R - Armory"
"Desert of the Glorified","Land - Desert","B","","false","B - Consumption"
"Desert of the Indomitable","Land - Desert","G","","false","G - Squirrels"
"Desert of the Mindful","Land - Desert","U","","false","U - Flash"
"Deserted Beach","Land","","","false","WU - Studies"
"Desolate Mire","Land","","","false","WB - Namesake"
"Dreamroot Cascade","Land","","","false","GU - Topdecked"
"Drifting Meadow","Land","W","","false","W - Keywords"
"Drownyard Temple","Land","","","false","G - Selfmill"
"Eiganjo, Seat of the Empire","Legendary Land","W","","false","W - Blink"
"Evolving Wilds","Land","","","false","C - Eldrazi"
"Evolving Wilds","Land","","","false","R - Treasures"
"Evolving Wilds","Land","","","false","R - Treason"
"Evolving Wilds","Land","","","false","G - Delirium"
"Ferrous Lake","Land","","","false","UR - Suspend"
"Flooded Strand","Land","","","false","WUBRG - Domain"
"Forest","Basic Land - Forest","G","","false","RG - Battles"
"Forest","Basic Land - Forest","G","","false","BG - Withering"
"Forest","Basic Land - Forest","G","","false","GW - Adventure"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Changelings"
"Forest","Basic Land - Forest","G","","false","G - Changelings"
"Forest","Basic Land - Forest","G","","false","G - Changelings"
"Forest","Basic Land - Forest","G","","false","G - Changelings"
"Forest","Basic Land - Forest","G","","false","G - Changelings"
"Forest","Basic Land - Forest","G","","false","G - Changelings"
"Forest","Basic Land - Forest","G","","false","G - Locus"
"Forest","Basic Land - Forest","G","","false","G - Locus"
"Forest","Basic Land - Forest","G","","false","G - Food"
"Forest","Basic Land - Forest","G","","false","G - Food"
"Forest","Basic Land - Forest","G","","false","G - Food"
"Forest","Basic Land - Forest","G","","false","G - Food"
"Forest","Basic Land - Forest","G","","false","G - Food"
"Forest","Basic Land - Forest","G","","false","G - Food"
"Forest","Basic Land - Forest","G","","false","G - Populate"
"Forest","Basic Land - Forest","G","","false","G - Populate"
"Forest","Basic Land - Forest","G","","false","G - Populate"
"Forest","Basic Land - Forest","G","","false","G - Populate"
"Forest","Basic Land - Forest","G","","false","G - Populate"
"Forest","Basic Land - Forest","G","","false","G - Populate"
"Forest","Basic Land - Forest","G","","false","G - Power"
"Forest","Basic Land - Forest","G","","false","G - Power"
"Forest","Basic Land - Forest","G","","false","G - Power"
"Forest","Basic Land - Forest","G","","false","G - Power"
"Forest","Basic Land - Forest","G","","false","G - Power"
"Forest","Basic Land - Forest","G","","false","G - Power"
"Forest","Basic Land - Forest","G","","false","G - Scales"
"Forest","Basic Land - Forest","G","","false","G - Scales"
"Forest","Basic Land - Forest","G","","false","G - Scales"
"Forest","Basic Land - Forest","G","","false","G - Scales"
"Forest","Basic Land - Forest","G","","false","G - Scales"
"Forest","Basic Land - Forest","G","","false","G - Scales"
"Forest","Basic Land - Forest","G","","false","G - Selfmill"
"Forest","Basic Land - Forest","G","","false","G - Selfmill"
"Forest","Basic Land - Forest","G","","false","G - Selfmill"
"Forest","Basic Land - Forest","G","","false","G - Selfmill"
"Forest","Basic Land - Forest","G","","false","G - Selfmill"
"Forest","Basic Land - Forest","G","","false","G - Selfmill"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Mutate"
"Forest","Basic Land - Forest","G","","false","G - Mutate"
"Forest","Basic Land - Forest","G","","false","G - Mutate"
"Forest","Basic Land - Forest","G","","false","G - Mutate"
"Forest","Basic Land - Forest","G","","false","G - Mutate"
"Forest","Basic Land - Forest","G","","false","G - Mutate"
"Forest","Basic Land - Forest","G","","false","GU - Topdecked"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Squirrels"
"Forest","Basic Land - Forest","G","","false","G - Squirrels"
"Forest","Basic Land - Forest","G","","false","G - Squirrels"
"Forest","Basic Land - Forest","G","","false","G - Squirrels"
"Forest","Basic Land - Forest","G","","false","G - Squirrels"
"Forest","Basic Land - Forest","G","","false","G - Squirrels"
"Forgotten Cave","Land","R","","false","R - Cyclone"
"Gargoyle Castle","Land","","","false","G - Populate"
"Geier Reach Sanitarium","Legendary Land","","","false","R - Madness"
"Ghitu Encampment","Land","R","","false","R - Vehicles"
"Gingerbread Cabin","Land - Forest","G","","false","G - Food"
"Glimmerpost","Land - Locus","","","false","G - Locus"
"Glimmerpost","Land - Locus","","","false","G - Locus"
"Godless Shrine","Land - Plains Swamp","","","false","WB - Namesake"
"Grand Coliseum","Land","","","false","B - Pain"
"Great Furnace","Artifact Land","R","","false","R - Forge"
"Hallowed Fountain","Land - Plains Island","","","false","WU - Studies"
"Haunted Ridge","Land","","","false","BR - Blood"
"Hidden Nursery","Land - Cave","","","false","G - Lands"
"Hidden Volcano","Land - Cave","","","false","R - Exiled"
"Howltooth Hollow","Land","B","","false","B - Discard"
"Ifnir Deadlands","Land - Desert","B","","false","B - Pain"
"Inspiring Vantage","Land","","","false","RW - Legendary"
"Ipnu Rivulet","Land - Desert","U","","false","U - Disturbed"
"Island","Basic Land - Island","U","","false","WU - Studies"
"Island","Basic Land - Island","U","","false","UR - Suspend"
"Island","Basic Land - Island","U","","false","UB - Surveil"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Handsize"
"Island","Basic Land - Island","U","","false","U - Handsize"
"Island","Basic Land - Island","U","","false","U - Handsize"
"Island","Basic Land - Island","U","","false","U - Handsize"
"Island","Basic Land - Island","U","","false","U - Handsize"
"Island","Basic Land - Island","U","","false","U - Handsize"
"Island","Basic Land - Island","U","","false","U - Spells"
"Island","Basic Land - Island","U","","false","U - Spells"
"Island","Basic Land - Island","U","","false","U - Spells"
"Island","Basic Land - Island","U","","false","U - Spells"
"Island","Basic Land - Island","U","","false","U - Spells"
"Island","Basic Land - Island","U","","false","U - Spells"
"Island","Basic Land - Island","U","","false","U - Flurry"
"Island","Basic Land - Island","U","","false","U - Flurry"
"Island","Basic Land - Island","U","","false","U - Flurry"
"Island","Basic Land - Island","U","","false","U - Flurry"
"Island","Basic Land - Island","U","","false","U - Flurry"
"Island","Basic Land - Island","U","","false","U - Flurry"
"Island","Basic Land - Island","U","","false","U - Morph"
"Island","Basic Land - Island","U","","false","U - Morph"
"Island","Basic Land - Island","U","","false","U - Morph"
"Island","Basic Land - Island","U","","false","U - Morph"
"Island","Basic Land - Island","U","","false","U - Morph"
"Island","Basic Land - Island","U","","false","U - Morph"
"Island","Basic Land - Island","U","","false","U - Emerge"
"Island","Basic Land - Island","U","","false","U - Emerge"
"Island","Basic Land - Island","U","","false","U - Emerge"
"Island","Basic Land - Island","U","","false","U - Emerge"
"Island","Basic Land - Island","U","","false","U - Emerge"
"Island","Basic Land - Island","U","","false","U - Emerge"
"Island","Basic Land - Island","U","","false","U - Disturbed"
"Island","Basic Land - Island","U","","false","U - Disturbed"
"Island","Basic Land - Island","U","","false","U - Disturbed"
"Island","Basic Land - Island","U","","false","U - Disturbed"
"Island","Basic Land - Island","U","","false","U - Disturbed"
"Island","Basic Land - Island","U","","false","U - Disturbed"
"Island","Basic Land - Island","U","","false","U - Foretold"
"Island","Basic Land - Island","U","","false","U - Foretold"
"Island","Basic Land - Island","U","","false","U - Foretold"
"Island","Basic Land - Island","U","","false","U - Foretold"
"Island","Basic Land - Island","U","","false","U - Foretold"
"Island","Basic Land - Island","U","","false","U - Foretold"
"Island","Basic Land - Island","U","","false","U - Draw"
"Island","Basic Land - Island","U","","false","U - Draw"
"Island","Basic Land - Island","U","","false","U - Draw"
"Island","Basic Land - Island","U","","false","U - Draw"
"Island","Basic Land - Island","U","","false","U - Draw"
"Island","Basic Land - Island","U","","false","U - Draw"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","U","","false","U - Affinity"
"Island","Basic Land - Island","U","","false","U - Affinity"
"Island","Basic Land - Island","U","","false","U - Affinity"
"Island","Basic Land - Island","U","","false","U - Affinity"
"Island","Basic Land - Island","U","","false","U - Affinity"
"Island","Basic Land - Island","U","","false","U - Affinity"
"Island","Basic Land - Island","U","","false","GU - Topdecked"
"Island","Basic Land - Island","U","","false","U - Flash"
"Island","Basic Land - Island","U","","false","U - Flash"
"Island","Basic Land - Island","U","","false","U - Flash"
"Island","Basic Land - Island","U","","false","U - Flash"
"Island","Basic Land - Island","U","","false","U - Flash"
"Island","Basic Land - Island","U","","false","U - Flash"
"Kabira Crossroads","Land","","","false","W - Lifegain"
"Karplusan Forest","Land","","","false","RG - Battles"
"Khalni Garden","Land","G","","false","G - Mutate"
"Leechridden Swamp","Land - Swamp","B","","false","B - Drain"
"Llanowar Reborn","Land","G","","false","G - Scales"
"Llanowar Wastes","Land","","","false","BG - Withering"
"Lonely Sandbar","Land","U","","false","U - Draw"
"Manor Gate","Land - Gate","G","","false","G - Populate"
"Manor Gate","Land - Gate","G","","false","G - Selfmill"
"Memorial to Genius","Land","U","","false","U - Flurry"
"Mossfire Valley","Land","","","false","RG - Battles"
"Mosswort Bridge","Land","G","","false","G - Power"
"Mountain","Basic Land - Mountain","R","","false","RG - Battles"
"Mountain","Basic Land - Mountain","R","","false","BR - Blood"
"Mountain","Basic Land - Mountain","R","","false","UR - Suspend"
"Mountain","Basic Land - Mountain","R","","false","RW - Legendary"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Forge"
"Mountain","Basic Land - Mountain","R","","false","R - Forge"
